latitude,longitude,country_code
56.5,-128.5,CA
57.5,-128.5,CA
58.5,-128.5,CA
59.5,-128.5,CA
60.5,-128.5,CA
61.5,-128.5,CA
62.5,-128.5,CA
63.5,-128.5,CA
64.5,-128.5,CA
65.5,-128.5,CA
66.5,-128.5,CA
67.5,-128.5,CA
68.5,-128.5,CA
69.5,-128.5,CA
70.5,-128.5,
-89.5,-127.5,
-88.5,-127.5,
-87.5,-127.5,
-86.5,-127.5,
-85.5,-127.5,
-84.5,-127.5,
-83.5,-127.5,
-82.5,-127.5,
-81.5,-127.5,
-80.5,-127.5,
-79.5,-127.5,
-78.5,-127.5,
-77.5,-127.5,
-76.5,-127.5,
-75.5,-127.5,
-74.5,-127.5,
-73.5,-127.5,
50.5,-127.5,CA
51.5,-127.5,CA
52.5,-127.5,CA
53.5,-127.5,CA
54.5,-127.5,CA
55.5,-127.5,CA
56.5,-127.5,CA
57.5,-127.5,CA
58.5,-127.5,CA
59.5,-127.5,CA
60.5,-127.5,CA
61.5,-127.5,CA
62.5,-127.5,CA
63.5,-127.5,CA
64.5,-127.5,CA
65.5,-127.5,CA
66.5,-127.5,CA
67.5,-127.5,CA
68.5,-127.5,CA
69.5,-127.5,CA
70.5,-127.5,
-89.5,-126.5,
-88.5,-126.5,
-87.5,-126.5,
-86.5,-126.5,
-85.5,-126.5,
-84.5,-126.5,
-83.5,-126.5,
-82.5,-126.5,
-81.5,-126.5,
-80.5,-126.5,
-79.5,-126.5,
-78.5,-126.5,
-77.5,-126.5,
-76.5,-126.5,
-75.5,-126.5,
-74.5,-126.5,
-73.5,-126.5,
49.5,-126.5,CA
50.5,-126.5,
51.5,-126.5,CA
52.5,-126.5,CA
53.5,-126.5,CA
54.5,-126.5,CA
55.5,-126.5,CA
56.5,-126.5,CA
57.5,-126.5,CA
58.5,-126.5,CA
59.5,-126.5,CA
60.5,-126.5,CA
61.5,-126.5,CA
62.5,-126.5,CA
63.5,-126.5,CA
64.5,-126.5,CA
65.5,-126.5,CA
66.5,-126.5,CA
67.5,-126.5,CA
68.5,-126.5,CA
69.5,-126.5,CA
-89.5,-125.5,
-88.5,-125.5,
-87.5,-125.5,
-86.5,-125.5,
-85.5,-125.5,
-84.5,-125.5,
-83.5,-125.5,
-82.5,-125.5,
-81.5,-125.5,
-80.5,-125.5,
-79.5,-125.5,
-78.5,-125.5,
-77.5,-125.5,
-76.5,-125.5,
-75.5,-125.5,
-74.5,-125.5,
-73.5,-125.5,
49.5,-125.5,CA
50.5,-125.5,CA
51.5,-125.5,CA
52.5,-125.5,CA
53.5,-125.5,CA
54.5,-125.5,CA
55.5,-125.5,CA
56.5,-125.5,CA
57.5,-125.5,CA
58.5,-125.5,CA
59.5,-125.5,CA
60.5,-125.5,CA
61.5,-125.5,CA
62.5,-125.5,CA
63.5,-125.5,CA
64.5,-125.5,CA
65.5,-125.5,CA
66.5,-125.5,CA
67.5,-125.5,CA
68.5,-125.5,CA
69.5,-125.5,CA
72.5,-125.5,
-89.5,-124.5,
-88.5,-124.5,
-87.5,-124.5,
-86.5,-124.5,
-85.5,-124.5,
-84.5,-124.5,
-83.5,-124.5,
-82.5,-124.5,
-81.5,-124.5,
-80.5,-124.5,
-79.5,-124.5,
-78.5,-124.5,
-77.5,-124.5,
-76.5,-124.5,
-75.5,-124.5,
-74.5,-124.5,
-73.5,-124.5,
40.5,-124.5,
41.5,-124.5,
42.5,-124.5,
43.5,-124.5,
44.5,-124.5,
46.5,-124.5,
47.5,-124.5,
48.5,-124.5,
49.5,-124.5,
50.5,-124.5,CA
51.5,-124.5,CA
52.5,-124.5,CA
53.5,-124.5,CA
54.5,-124.5,CA
55.5,-124.5,CA
56.5,-124.5,CA
57.5,-124.5,CA
58.5,-124.5,CA
59.5,-124.5,CA
60.5,-124.5,CA
61.5,-124.5,CA
62.5,-124.5,CA
63.5,-124.5,CA
64.5,-124.5,CA
65.5,-124.5,CA
66.5,-124.5,CA
67.5,-124.5,CA
68.5,-124.5,CA
69.5,-124.5,CA
71.5,-124.5,
72.5,-124.5,CA
73.5,-124.5,
74.5,-124.5,
-89.5,-123.5,
-88.5,-123.5,
-87.5,-123.5,
-86.5,-123.5,
-85.5,-123.5,
-84.5,-123.5,
-83.5,-123.5,
-82.5,-123.5,
-81.5,-123.5,
-80.5,-123.5,
-79.5,-123.5,
-78.5,-123.5,
-77.5,-123.5,
-76.5,-123.5,
-75.5,-123.5,
-74.5,-123.5,
-73.5,-123.5,
38.5,-123.5,
39.5,-123.5,US
40.5,-123.5,US
41.5,-123.5,US
42.5,-123.5,US
43.5,-123.5,US
44.5,-123.5,US
45.5,-123.5,US
46.5,-123.5,US
47.5,-123.5,US
48.5,-123.5,CA
49.5,-123.5,CA
50.5,-123.5,CA
51.5,-123.5,CA
52.5,-123.5,CA
53.5,-123.5,CA
54.5,-123.5,CA
55.5,-123.5,CA
56.5,-123.5,CA
57.5,-123.5,CA
58.5,-123.5,CA
59.5,-123.5,CA
60.5,-123.5,CA
61.5,-123.5,CA
62.5,-123.5,CA
63.5,-123.5,CA
64.5,-123.5,CA
65.5,-123.5,CA
66.5,-123.5,CA
67.5,-123.5,CA
68.5,-123.5,CA
69.5,-123.5,
71.5,-123.5,CA
72.5,-123.5,CA
73.5,-123.5,CA
74.5,-123.5,
-89.5,-122.5,
-88.5,-122.5,
-87.5,-122.5,
-86.5,-122.5,
-85.5,-122.5,
-84.5,-122.5,
-83.5,-122.5,
-82.5,-122.5,
-81.5,-122.5,
-80.5,-122.5,
-79.5,-122.5,
-78.5,-122.5,
-77.5,-122.5,
-76.5,-122.5,
-75.5,-122.5,
-74.5,-122.5,
-73.5,-122.5,
37.5,-122.5,
38.5,-122.5,US
39.5,-122.5,US
40.5,-122.5,US
41.5,-122.5,US
42.5,-122.5,US
43.5,-122.5,US
44.5,-122.5,US
45.5,-122.5,US
46.5,-122.5,US
47.5,-122.5,
48.5,-122.5,
49.5,-122.5,CA
50.5,-122.5,CA
51.5,-122.5,CA
52.5,-122.5,CA
53.5,-122.5,CA
54.5,-122.5,CA
55.5,-122.5,CA
56.5,-122.5,CA
57.5,-122.5,CA
58.5,-122.5,CA
59.5,-122.5,CA
60.5,-122.5,CA
61.5,-122.5,CA
62.5,-122.5,CA
63.5,-122.5,CA
64.5,-122.5,CA
65.5,-122.5,CA
66.5,-122.5,CA
67.5,-122.5,CA
68.5,-122.5,CA
69.5,-122.5,CA
71.5,-122.5,CA
72.5,-122.5,CA
73.5,-122.5,CA
74.5,-122.5,
76.5,-122.5,
-89.5,-121.5,
-88.5,-121.5,
-87.5,-121.5,
-86.5,-121.5,
-85.5,-121.5,
-84.5,-121.5,
-83.5,-121.5,
-82.5,-121.5,
-81.5,-121.5,
-80.5,-121.5,
-79.5,-121.5,
-78.5,-121.5,
-77.5,-121.5,
-76.5,-121.5,
-75.5,-121.5,
-74.5,-121.5,
-73.5,-121.5,
35.5,-121.5,
36.5,-121.5,US
37.5,-121.5,US
38.5,-121.5,US
39.5,-121.5,US
40.5,-121.5,US
41.5,-121.5,US
42.5,-121.5,US
43.5,-121.5,US
44.5,-121.5,US
45.5,-121.5,US
46.5,-121.5,US
47.5,-121.5,US
48.5,-121.5,US
49.5,-121.5,CA
50.5,-121.5,CA
51.5,-121.5,CA
52.5,-121.5,CA
53.5,-121.5,CA
54.5,-121.5,CA
55.5,-121.5,CA
56.5,-121.5,CA
57.5,-121.5,CA
58.5,-121.5,CA
59.5,-121.5,CA
60.5,-121.5,CA
61.5,-121.5,CA
62.5,-121.5,CA
63.5,-121.5,CA
64.5,-121.5,CA
65.5,-121.5,CA
66.5,-121.5,CA
67.5,-121.5,CA
68.5,-121.5,CA
69.5,-121.5,CA
71.5,-121.5,CA
72.5,-121.5,CA
73.5,-121.5,CA
74.5,-121.5,CA
76.5,-121.5,
-89.5,-120.5,
-88.5,-120.5,
-87.5,-120.5,
-86.5,-120.5,
-85.5,-120.5,
-84.5,-120.5,
-83.5,-120.5,
-82.5,-120.5,
-81.5,-120.5,
-80.5,-120.5,
-79.5,-120.5,
-78.5,-120.5,
-77.5,-120.5,
-76.5,-120.5,
-75.5,-120.5,
-74.5,-120.5,
-73.5,-120.5,
34.5,-120.5,
35.5,-120.5,US
36.5,-120.5,US
37.5,-120.5,US
38.5,-120.5,US
39.5,-120.5,US
40.5,-120.5,US
41.5,-120.5,US
42.5,-120.5,US
43.5,-120.5,US
44.5,-120.5,US
45.5,-120.5,US
46.5,-120.5,US
47.5,-120.5,US
48.5,-120.5,US
49.5,-120.5,CA
50.5,-120.5,CA
51.5,-120.5,CA
52.5,-120.5,CA
53.5,-120.5,CA
54.5,-120.5,CA
55.5,-120.5,CA
56.5,-120.5,CA
57.5,-120.5,CA
58.5,-120.5,CA
59.5,-120.5,CA
60.5,-120.5,CA
61.5,-120.5,CA
62.5,-120.5,CA
63.5,-120.5,CA
64.5,-120.5,CA
65.5,-120.5,CA
66.5,-120.5,CA
67.5,-120.5,CA
68.5,-120.5,CA
69.5,-120.5,
71.5,-120.5,
72.5,-120.5,CA
73.5,-120.5,CA
74.5,-120.5,
75.5,-120.5,
76.5,-120.5,CA
-89.5,-119.5,
-88.5,-119.5,
-87.5,-119.5,
-86.5,-119.5,
-85.5,-119.5,
-84.5,-119.5,
-83.5,-119.5,
-82.5,-119.5,
-81.5,-119.5,
-80.5,-119.5,
-79.5,-119.5,
-78.5,-119.5,
-77.5,-119.5,
-76.5,-119.5,
-75.5,-119.5,
-74.5,-119.5,
-73.5,-119.5,
34.5,-119.5,US
35.5,-119.5,US
36.5,-119.5,US
37.5,-119.5,US
38.5,-119.5,US
39.5,-119.5,US
40.5,-119.5,US
41.5,-119.5,US
42.5,-119.5,US
43.5,-119.5,US
44.5,-119.5,US
45.5,-119.5,US
46.5,-119.5,US
47.5,-119.5,US
48.5,-119.5,US
49.5,-119.5,CA
50.5,-119.5,CA
51.5,-119.5,CA
52.5,-119.5,CA
53.5,-119.5,CA
54.5,-119.5,CA
55.5,-119.5,CA
56.5,-119.5,CA
57.5,-119.5,CA
58.5,-119.5,CA
59.5,-119.5,CA
60.5,-119.5,CA
61.5,-119.5,CA
62.5,-119.5,CA
63.5,-119.5,CA
64.5,-119.5,CA
65.5,-119.5,CA
66.5,-119.5,CA
67.5,-119.5,CA
68.5,-119.5,CA
69.5,-119.5,
72.5,-119.5,CA
73.5,-119.5,CA
74.5,-119.5,
75.5,-119.5,
76.5,-119.5,CA
77.5,-119.5,
-89.5,-118.5,
-88.5,-118.5,
-87.5,-118.5,
-86.5,-118.5,
-85.5,-118.5,
-84.5,-118.5,
-83.5,-118.5,
-82.5,-118.5,
-81.5,-118.5,
-80.5,-118.5,
-79.5,-118.5,
-78.5,-118.5,
-77.5,-118.5,
-76.5,-118.5,
-75.5,-118.5,
-74.5,-118.5,
-73.5,-118.5,
33.5,-118.5,
34.5,-118.5,US
35.5,-118.5,US
36.5,-118.5,US
37.5,-118.5,US
38.5,-118.5,US
39.5,-118.5,US
40.5,-118.5,US
41.5,-118.5,US
42.5,-118.5,US
43.5,-118.5,US
44.5,-118.5,US
45.5,-118.5,US
46.5,-118.5,US
47.5,-118.5,US
48.5,-118.5,US
49.5,-118.5,CA
50.5,-118.5,CA
51.5,-118.5,CA
52.5,-118.5,CA
53.5,-118.5,CA
54.5,-118.5,CA
55.5,-118.5,CA
56.5,-118.5,CA
57.5,-118.5,CA
58.5,-118.5,CA
59.5,-118.5,CA
60.5,-118.5,CA
61.5,-118.5,CA
62.5,-118.5,CA
63.5,-118.5,CA
64.5,-118.5,CA
65.5,-118.5,CA
66.5,-118.5,CA
67.5,-118.5,CA
68.5,-118.5,CA
69.5,-118.5,
70.5,-118.5,
71.5,-118.5,
72.5,-118.5,CA
73.5,-118.5,CA
74.5,-118.5,
75.5,-118.5,
76.5,-118.5,
77.5,-118.5,
-89.5,-117.5,
-88.5,-117.5,
-87.5,-117.5,
-86.5,-117.5,
-85.5,-117.5,
-84.5,-117.5,
-83.5,-117.5,
-82.5,-117.5,
-81.5,-117.5,
-80.5,-117.5,
-79.5,-117.5,
-78.5,-117.5,
-77.5,-117.5,
-76.5,-117.5,
-75.5,-117.5,
-74.5,-117.5,
-73.5,-117.5,
32.5,-117.5,
33.5,-117.5,US
34.5,-117.5,US
35.5,-117.5,US
36.5,-117.5,US
37.5,-117.5,US
38.5,-117.5,US
39.5,-117.5,US
40.5,-117.5,US
41.5,-117.5,US
42.5,-117.5,US
43.5,-117.5,US
44.5,-117.5,US
45.5,-117.5,US
46.5,-117.5,US
47.5,-117.5,US
48.5,-117.5,US
49.5,-117.5,CA
50.5,-117.5,CA
51.5,-117.5,CA
52.5,-117.5,CA
53.5,-117.5,CA
54.5,-117.5,CA
55.5,-117.5,CA
56.5,-117.5,CA
57.5,-117.5,CA
58.5,-117.5,CA
59.5,-117.5,CA
60.5,-117.5,CA
61.5,-117.5,CA
62.5,-117.5,CA
63.5,-117.5,CA
64.5,-117.5,CA
65.5,-117.5,CA
66.5,-117.5,CA
67.5,-117.5,CA
68.5,-117.5,CA
69.5,-117.5,
70.5,-117.5,
71.5,-117.5,CA
72.5,-117.5,CA
73.5,-117.5,CA
74.5,-117.5,
75.5,-117.5,
76.5,-117.5,CA
77.5,-117.5,
-89.5,-116.5,
-88.5,-116.5,
-87.5,-116.5,
-86.5,-116.5,
-85.5,-116.5,
-84.5,-116.5,
-83.5,-116.5,
-82.5,-116.5,
-81.5,-116.5,
-80.5,-116.5,
-79.5,-116.5,
-78.5,-116.5,
-77.5,-116.5,
-76.5,-116.5,
-75.5,-116.5,
-74.5,-116.5,
-73.5,-116.5,
30.5,-116.5,
31.5,-116.5,MX
32.5,-116.5,MX
33.5,-116.5,US
34.5,-116.5,US
35.5,-116.5,US
36.5,-116.5,US
37.5,-116.5,US
38.5,-116.5,US
39.5,-116.5,US
40.5,-116.5,US
41.5,-116.5,US
42.5,-116.5,US
43.5,-116.5,US
44.5,-116.5,US
45.5,-116.5,US
46.5,-116.5,US
47.5,-116.5,US
48.5,-116.5,US
49.5,-116.5,CA
50.5,-116.5,CA
51.5,-116.5,CA
52.5,-116.5,CA
53.5,-116.5,CA
54.5,-116.5,CA
55.5,-116.5,CA
56.5,-116.5,CA
57.5,-116.5,CA
58.5,-116.5,CA
59.5,-116.5,CA
60.5,-116.5,CA
61.5,-116.5,CA
62.5,-116.5,CA
63.5,-116.5,CA
64.5,-116.5,CA
65.5,-116.5,CA
66.5,-116.5,CA
67.5,-116.5,CA
68.5,-116.5,CA
69.5,-116.5,CA
70.5,-116.5,
71.5,-116.5,CA
72.5,-116.5,CA
73.5,-116.5,CA
75.5,-116.5,
76.5,-116.5,
77.5,-116.5,CA
-89.5,-115.5,
-88.5,-115.5,
-87.5,-115.5,
-86.5,-115.5,
-85.5,-115.5,
-84.5,-115.5,
-83.5,-115.5,
-82.5,-115.5,
-81.5,-115.5,
-80.5,-115.5,
-79.5,-115.5,
-78.5,-115.5,
-77.5,-115.5,
-76.5,-115.5,
-75.5,-115.5,
-74.5,-115.5,
29.5,-115.5,
30.5,-115.5,MX
31.5,-115.5,MX
32.5,-115.5,MX
33.5,-115.5,US
34.5,-115.5,US
35.5,-115.5,US
36.5,-115.5,US
37.5,-115.5,US
38.5,-115.5,US
39.5,-115.5,US
40.5,-115.5,US
41.5,-115.5,US
42.5,-115.5,US
43.5,-115.5,US
44.5,-115.5,US
45.5,-115.5,US
46.5,-115.5,US
47.5,-115.5,US
48.5,-115.5,US
49.5,-115.5,CA
50.5,-115.5,CA
51.5,-115.5,CA
52.5,-115.5,CA
53.5,-115.5,CA
54.5,-115.5,CA
55.5,-115.5,CA
56.5,-115.5,CA
57.5,-115.5,CA
58.5,-115.5,CA
59.5,-115.5,CA
60.5,-115.5,CA
61.5,-115.5,CA
62.5,-115.5,CA
63.5,-115.5,CA
64.5,-115.5,CA
65.5,-115.5,CA
66.5,-115.5,CA
67.5,-115.5,CA
68.5,-115.5,CA
69.5,-115.5,CA
70.5,-115.5,
71.5,-115.5,
72.5,-115.5,CA
73.5,-115.5,CA
75.5,-115.5,CA
76.5,-115.5,
77.5,-115.5,
-89.5,-114.5,
-88.5,-114.5,
-87.5,-114.5,
-86.5,-114.5,
-85.5,-114.5,
-84.5,-114.5,
-83.5,-114.5,
-82.5,-114.5,
-81.5,-114.5,
-80.5,-114.5,
-79.5,-114.5,
-78.5,-114.5,
-77.5,-114.5,
-76.5,-114.5,
-75.5,-114.5,
-74.5,-114.5,
-73.5,-114.5,
27.5,-114.5,MX
28.5,-114.5,
29.5,-114.5,MX
30.5,-114.5,
31.5,-114.5,
32.5,-114.5,US
33.5,-114.5,US
34.5,-114.5,US
35.5,-114.5,US
36.5,-114.5,US
37.5,-114.5,US
38.5,-114.5,US
39.5,-114.5,US
40.5,-114.5,US
41.5,-114.5,US
42.5,-114.5,US
43.5,-114.5,US
44.5,-114.5,US
45.5,-114.5,US
46.5,-114.5,US
47.5,-114.5,US
48.5,-114.5,US
49.5,-114.5,CA
50.5,-114.5,CA
51.5,-114.5,CA
52.5,-114.5,CA
53.5,-114.5,CA
54.5,-114.5,CA
55.5,-114.5,CA
56.5,-114.5,CA
57.5,-114.5,CA
58.5,-114.5,CA
59.5,-114.5,CA
60.5,-114.5,CA
61.5,-114.5,CA
62.5,-114.5,CA
63.5,-114.5,CA
64.5,-114.5,CA
65.5,-114.5,CA
66.5,-114.5,CA
67.5,-114.5,CA
68.5,-114.5,CA
69.5,-114.5,CA
70.5,-114.5,
71.5,-114.5,CA
72.5,-114.5,CA
73.5,-114.5,
75.5,-114.5,CA
76.5,-114.5,
77.5,-114.5,
-89.5,-113.5,
-88.5,-113.5,
-87.5,-113.5,
-86.5,-113.5,
-85.5,-113.5,
-84.5,-113.5,
-83.5,-113.5,
-82.5,-113.5,
-81.5,-113.5,
-80.5,-113.5,
-79.5,-113.5,
-78.5,-113.5,
-77.5,-113.5,
-76.5,-113.5,
-75.5,-113.5,
-74.5,-113.5,
26.5,-113.5,
27.5,-113.5,MX
28.5,-113.5,MX
29.5,-113.5,MX
31.5,-113.5,MX
32.5,-113.5,US
33.5,-113.5,US
34.5,-113.5,US
35.5,-113.5,US
36.5,-113.5,US
37.5,-113.5,US
38.5,-113.5,US
39.5,-113.5,US
40.5,-113.5,US
41.5,-113.5,US
42.5,-113.5,US
43.5,-113.5,US
44.5,-113.5,US
45.5,-113.5,US
46.5,-113.5,US
47.5,-113.5,US
48.5,-113.5,US
49.5,-113.5,CA
50.5,-113.5,CA
51.5,-113.5,CA
52.5,-113.5,CA
53.5,-113.5,CA
54.5,-113.5,CA
55.5,-113.5,CA
56.5,-113.5,CA
57.5,-113.5,CA
58.5,-113.5,CA
59.5,-113.5,CA
60.5,-113.5,CA
61.5,-113.5,CA
62.5,-113.5,CA
63.5,-113.5,CA
64.5,-113.5,CA
65.5,-113.5,CA
66.5,-113.5,CA
67.5,-113.5,CA
68.5,-113.5,
69.5,-113.5,CA
70.5,-113.5,
71.5,-113.5,CA
72.5,-113.5,CA
74.5,-113.5,CA
75.5,-113.5,CA
76.5,-113.5,
77.5,-113.5,
-89.5,-112.5,
-88.5,-112.5,
-87.5,-112.5,
-86.5,-112.5,
-85.5,-112.5,
-84.5,-112.5,
-83.5,-112.5,
-82.5,-112.5,
-81.5,-112.5,
-80.5,-112.5,
-79.5,-112.5,
-78.5,-112.5,
-77.5,-112.5,
-76.5,-112.5,
-75.5,-112.5,
-74.5,-112.5,
24.5,-112.5,
25.5,-112.5,
26.5,-112.5,MX
27.5,-112.5,MX
28.5,-112.5,
29.5,-112.5,
30.5,-112.5,MX
31.5,-112.5,MX
32.5,-112.5,US
33.5,-112.5,US
34.5,-112.5,US
35.5,-112.5,US
36.5,-112.5,US
37.5,-112.5,US
38.5,-112.5,US
39.5,-112.5,US
40.5,-112.5,US
41.5,-112.5,US
42.5,-112.5,US
43.5,-112.5,US
44.5,-112.5,US
45.5,-112.5,US
46.5,-112.5,US
47.5,-112.5,US
48.5,-112.5,US
49.5,-112.5,CA
50.5,-112.5,CA
51.5,-112.5,CA
52.5,-112.5,CA
53.5,-112.5,CA
54.5,-112.5,CA
55.5,-112.5,CA
56.5,-112.5,CA
57.5,-112.5,CA
58.5,-112.5,CA
59.5,-112.5,CA
60.5,-112.5,CA
61.5,-112.5,CA
62.5,-112.5,CA
63.5,-112.5,CA
64.5,-112.5,CA
65.5,-112.5,CA
66.5,-112.5,CA
67.5,-112.5,CA
68.5,-112.5,CA
69.5,-112.5,CA
70.5,-112.5,
71.5,-112.5,CA
72.5,-112.5,CA
74.5,-112.5,CA
75.5,-112.5,CA
76.5,-112.5,
77.5,-112.5,CA
78.5,-112.5,CA
-89.5,-111.5,
-88.5,-111.5,
-87.5,-111.5,
-86.5,-111.5,
-85.5,-111.5,
-84.5,-111.5,
-83.5,-111.5,
-82.5,-111.5,
-81.5,-111.5,
-80.5,-111.5,
-79.5,-111.5,
-78.5,-111.5,
-77.5,-111.5,
-76.5,-111.5,
-75.5,-111.5,
-74.5,-111.5,
24.5,-111.5,MX
25.5,-111.5,MX
26.5,-111.5,MX
28.5,-111.5,MX
29.5,-111.5,MX
30.5,-111.5,MX
31.5,-111.5,US
32.5,-111.5,US
33.5,-111.5,US
34.5,-111.5,US
35.5,-111.5,US
36.5,-111.5,US
37.5,-111.5,US
38.5,-111.5,US
39.5,-111.5,US
40.5,-111.5,US
41.5,-111.5,US
42.5,-111.5,US
43.5,-111.5,US
44.5,-111.5,US
45.5,-111.5,US
46.5,-111.5,US
47.5,-111.5,US
48.5,-111.5,US
49.5,-111.5,CA
50.5,-111.5,CA
51.5,-111.5,CA
52.5,-111.5,CA
53.5,-111.5,CA
54.5,-111.5,CA
55.5,-111.5,CA
56.5,-111.5,CA
57.5,-111.5,CA
58.5,-111.5,CA
59.5,-111.5,CA
60.5,-111.5,CA
61.5,-111.5,CA
62.5,-111.5,CA
63.5,-111.5,CA
64.5,-111.5,CA
65.5,-111.5,CA
66.5,-111.5,CA
67.5,-111.5,CA
68.5,-111.5,
69.5,-111.5,CA
70.5,-111.5,CA
71.5,-111.5,CA
72.5,-111.5,CA
74.5,-111.5,
75.5,-111.5,CA
77.5,-111.5,CA
78.5,-111.5,CA
-89.5,-110.5,
-88.5,-110.5,
-87.5,-110.5,
-86.5,-110.5,
-85.5,-110.5,
-84.5,-110.5,
-83.5,-110.5,
-82.5,-110.5,
-81.5,-110.5,
-80.5,-110.5,
-79.5,-110.5,
-78.5,-110.5,
-77.5,-110.5,
-76.5,-110.5,
-75.5,-110.5,
-74.5,-110.5,
23.5,-110.5,
24.5,-110.5,
25.5,-110.5,
27.5,-110.5,MX
28.5,-110.5,MX
29.5,-110.5,MX
30.5,-110.5,MX
31.5,-110.5,US
32.5,-110.5,US
33.5,-110.5,US
34.5,-110.5,US
35.5,-110.5,US
36.5,-110.5,US
37.5,-110.5,US
38.5,-110.5,US
39.5,-110.5,US
40.5,-110.5,US
41.5,-110.5,US
42.5,-110.5,US
43.5,-110.5,US
44.5,-110.5,US
45.5,-110.5,US
46.5,-110.5,US
47.5,-110.5,US
48.5,-110.5,US
49.5,-110.5,CA
50.5,-110.5,CA
51.5,-110.5,CA
52.5,-110.5,CA
53.5,-110.5,CA
54.5,-110.5,CA
55.5,-110.5,CA
56.5,-110.5,CA
57.5,-110.5,CA
58.5,-110.5,CA
59.5,-110.5,CA
60.5,-110.5,CA
61.5,-110.5,CA
62.5,-110.5,CA
63.5,-110.5,CA
64.5,-110.5,CA
65.5,-110.5,CA
66.5,-110.5,CA
67.5,-110.5,CA
68.5,-110.5,
69.5,-110.5,CA
70.5,-110.5,CA
71.5,-110.5,CA
72.5,-110.5,CA
74.5,-110.5,
75.5,-110.5,CA
76.5,-110.5,
77.5,-110.5,CA
78.5,-110.5,CA
-89.5,-109.5,
-88.5,-109.5,
-87.5,-109.5,
-86.5,-109.5,
-85.5,-109.5,
-84.5,-109.5,
-83.5,-109.5,
-82.5,-109.5,
-81.5,-109.5,
-80.5,-109.5,
-79.5,-109.5,
-78.5,-109.5,
-77.5,-109.5,
-76.5,-109.5,
-75.5,-109.5,
-74.5,-109.5,
-73.5,-109.5,
23.5,-109.5,MX
25.5,-109.5,
26.5,-109.5,
27.5,-109.5,MX
28.5,-109.5,MX
29.5,-109.5,MX
30.5,-109.5,MX
31.5,-109.5,US
32.5,-109.5,US
33.5,-109.5,US
34.5,-109.5,US
35.5,-109.5,US
36.5,-109.5,US
37.5,-109.5,US
38.5,-109.5,US
39.5,-109.5,US
40.5,-109.5,US
41.5,-109.5,US
42.5,-109.5,US
43.5,-109.5,US
44.5,-109.5,US
45.5,-109.5,US
46.5,-109.5,US
47.5,-109.5,US
48.5,-109.5,US
49.5,-109.5,CA
50.5,-109.5,CA
51.5,-109.5,CA
52.5,-109.5,CA
53.5,-109.5,CA
54.5,-109.5,CA
55.5,-109.5,CA
56.5,-109.5,CA
57.5,-109.5,CA
58.5,-109.5,CA
59.5,-109.5,CA
60.5,-109.5,CA
61.5,-109.5,CA
62.5,-109.5,CA
63.5,-109.5,CA
64.5,-109.5,CA
65.5,-109.5,CA
66.5,-109.5,CA
67.5,-109.5,CA
68.5,-109.5,
69.5,-109.5,CA
70.5,-109.5,CA
71.5,-109.5,CA
72.5,-109.5,CA
74.5,-109.5,
75.5,-109.5,CA
76.5,-109.5,CA
78.5,-109.5,CA
-89.5,-108.5,
-88.5,-108.5,
-87.5,-108.5,
-86.5,-108.5,
-85.5,-108.5,
-84.5,-108.5,
-83.5,-108.5,
-82.5,-108.5,
-81.5,-108.5,
-80.5,-108.5,
-79.5,-108.5,
-78.5,-108.5,
-77.5,-108.5,
-76.5,-108.5,
-75.5,-108.5,
-74.5,-108.5,
-73.5,-108.5,
25.5,-108.5,MX
26.5,-108.5,MX
27.5,-108.5,MX
28.5,-108.5,MX
29.5,-108.5,MX
30.5,-108.5,MX
31.5,-108.5,US
32.5,-108.5,US
33.5,-108.5,US
34.5,-108.5,US
35.5,-108.5,US
36.5,-108.5,US
37.5,-108.5,US
38.5,-108.5,US
39.5,-108.5,US
40.5,-108.5,US
41.5,-108.5,US
42.5,-108.5,US
43.5,-108.5,US
44.5,-108.5,US
45.5,-108.5,US
46.5,-108.5,US
47.5,-108.5,US
48.5,-108.5,US
49.5,-108.5,CA
50.5,-108.5,CA
51.5,-108.5,CA
52.5,-108.5,CA
53.5,-108.5,CA
54.5,-108.5,CA
55.5,-108.5,CA
56.5,-108.5,CA
57.5,-108.5,CA
58.5,-108.5,CA
59.5,-108.5,CA
60.5,-108.5,CA
61.5,-108.5,CA
62.5,-108.5,CA
63.5,-108.5,CA
64.5,-108.5,CA
65.5,-108.5,CA
66.5,-108.5,CA
67.5,-108.5,
68.5,-108.5,
69.5,-108.5,CA
70.5,-108.5,CA
71.5,-108.5,CA
72.5,-108.5,
74.5,-108.5,
75.5,-108.5,CA
76.5,-108.5,
-89.5,-107.5,
-88.5,-107.5,
-87.5,-107.5,
-86.5,-107.5,
-85.5,-107.5,
-84.5,-107.5,
-83.5,-107.5,
-82.5,-107.5,
-81.5,-107.5,
-80.5,-107.5,
-79.5,-107.5,
-78.5,-107.5,
-77.5,-107.5,
-76.5,-107.5,
-75.5,-107.5,
-74.5,-107.5,
24.5,-107.5,MX
25.5,-107.5,MX
26.5,-107.5,MX
27.5,-107.5,MX
28.5,-107.5,MX
29.5,-107.5,MX
30.5,-107.5,MX
31.5,-107.5,MX
32.5,-107.5,US
33.5,-107.5,US
34.5,-107.5,US
35.5,-107.5,US
36.5,-107.5,US
37.5,-107.5,US
38.5,-107.5,US
39.5,-107.5,US
40.5,-107.5,US
41.5,-107.5,US
42.5,-107.5,US
43.5,-107.5,US
44.5,-107.5,US
